iteration,r1c1,r1c3,r1c4,r1c5,r1c6,r2c1,r2c2,r2c3,r2c4,r2c6,r3c1,r3c2,r3c3,r3c4,r3c5,r3c6,r4c1,r4c2,r4c3,r4c4,r4c5,r4c6,r5c1,r5c5,r5c6,r6c1,r6c2,r6c3,r6c4,r6c5,r6c6
394,98.09336890571016,93.11291943416414,91.93115275769526,90.69876143784508,91.37716579269512,96.47394462329227,93.96103275966445,92.60984372996758,92.46063387644786,88.96714338762051,95.01541677742249,93.64235036114219,91.34942496236323,91.2274730327737,91.15277012420148,89.83458537415498,93.60733420414584,92.49559940565338,91.26641674762327,89.16402113992022,89.85407627163265,89.92838940763542,92.35404286626013,87.58757960169312,88.59643560540727,90.96573643623356,89.74538272637665,88.54024539694193,87.35013471750013,86.59226927072804,87.31625454643923
395,98.11243521665307,93.13198574510704,91.95021906863816,90.71782774878797,91.39623210363803,96.49301093423517,93.98009907060734,92.62891004091044,92.47970018739075,88.98620969856341,95.03448308836539,93.66141667208507,91.36849127330612,91.24653934371662,91.17183643514436,89.85365168509793,93.62640051508875,92.51466571659627,91.28548305856614,89.18308745086311,89.8731425825756,89.9474557185783,92.37310917720302,87.606645912636,88.61550191635021,90.98480274717643,89.76444903731957,88.5593117078848,87.36920102844303,86.61133558167094,87.33532085738211
396,98.13131086448654,93.15086139294051,91.96909471647166,90.73670339662145,91.4151077514715,96.51188658206866,93.9989747184408,92.64778568874392,92.49857583522419,89.00508534639688,95.05335873619886,93.68029231991856,91.38736692113956,91.26541499155007,91.19071208297784,89.87252733293136,93.64527616292222,92.53354136442974,91.3043587063996,89.2019630986966,89.89201823040904,89.9663313664118,92.39198482503649,87.62552156046952,88.63437756418365,91.0036783950099,89.78332468515302,88.5781873557183,87.38807667627648,86.6302112295044,87.35419650521564
397,98.14999775584167,93.16954828429564,91.98778160782676,90.7553902879766,91.43379464282663,96.53057347342379,94.01766160979597,92.66647258009905,92.51726272657933,89.02377223775201,95.072045627554,93.6989792112737,91.4060538124947,91.28410188290518,91.20939897433296,89.89121422428651,93.66396305427735,92.55222825578488,91.32304559775473,89.22064999005171,89.9107051217642,89.9850182577669,92.41067171639163,87.64420845182462,88.65306445553881,91.02236528636504,89.80201157650815,88.59687424707343,87.40676356763164,86.6488981208596,87.37288339657074
398,98.16849777828325,93.18804830673723,92.00628163026836,90.77389031041818,91.45229466526821,96.54907349586537,94.03616163223754,92.68497260254064,92.53576274902092,89.0422722601936,95.0905456499956,93.71747923371528,91.4245538349363,91.30260190534678,91.22789899677453,89.90971424672807,93.68246307671895,92.57072827822647,91.34154562019633,89.23915001249328,89.92920514420574,90.0035182802085,92.4291717388332,87.66270847426621,88.67156447798037,91.04086530880663,89.82051159894974,88.61537426951502,87.42526359007324,86.66739814330113,87.39138341901234
399,98.18681280050042,93.2063633289544,92.02459665248553,90.79220533263535,91.47060968748538,96.56738851808254,94.0544766544547,92.70328762475782,92.55407777123808,89.06058728241075,95.10886067221276,93.73579425593246,91.44286885715346,91.32091692756396,91.2462140189917,89.92802926894524,93.70077809893611,92.58904330044363,91.3598606424135,89.25746503471045,89.94752016642292,90.02183330242565,92.44748676105038,87.68102349648336,88.68987950019755,91.05918033102378,89.8388266211669,88.63368929173217,87.4435786122904,86.68571316551832,87.4096984412295
400,98.20494467249542,93.2244952009494,92.04272852448052,90.81033720463034,91.48874155948037,96.58552039007753,94.0726085264497,92.72141949675279,92.5722096432331,89.07871915440576,95.12699254420777,93.75392612792744,91.46100072914848,91.33904879955892,91.2643458909867,89.94616114094022,93.71890997093111,92.60717517243864,91.3779925144085,89.27559690670546,89.96565203841789,90.03996517442064,92.46561863304538,87.69915536847837,88.70801137219252,91.07731220301878,89.85695849316188,88.65182116372716,87.46171048428539,86.70384503751328,87.4278303132245
401,98.22289522577046,93.24244575422445,92.06067907775558,90.82828775790539,91.50669211275542,96.60347094335258,94.09055907972476,92.73937005002786,92.59016019650811,89.09666970768079,95.14494309748281,93.7718766812025,91.4789512824235,91.356999352834,91.2822964442617,89.96411169421529,93.73686052420616,92.62512572571369,91.39594306768356,89.29354745998047,89.98360259169296,90.05791572769566,92.48356918632042,87.71710592175337,88.72596192546757,91.09526275629383,89.87490904643693,88.66977171700219,87.47966103756043,86.72179559078836,87.4457808664995
402,98.24066627351276,93.26021680196673,92.07845012549788,90.84605880564769,91.5244631604977,96.62124199109485,94.10833012746703,92.75714109777016,92.60793124425044,89.11444075542309,95.16271414522508,93.78964772894479,91.49672233016581,91.37477040057627,91.30006749200405,89.98188274195755,93.75463157194845,92.64289677345599,91.41371411542585,89.3113185077228,90.0013736394352,90.07568677543799,92.50134023406272,87.73487696949569,88.74373297320983,91.11303380403612,89.89268009417923,88.68754276474448,87.49743208530269,86.7395666385306,87.46355191424182
403,98.25825961077763,93.2778101392316,92.09604346276274,90.86365214291257,91.54205649776257,96.63883532835975,94.1259234647319,92.77473443503503,92.62552458151531,89.13203409268796,95.18030748248994,93.80724106620966,91.51431566743067,91.39236373784117,91.31766082926889,89.99947607922245,93.7722249092133,92.66049011072086,91.43130745269072,89.32891184498764,90.01896697670013,90.09328011270283,92.51893357132761,87.75247030676054,88.76132631047474,91.130627141301,89.91027343144411,88.70513610200936,87.51502542256756,86.7571599757955,87.48114525150667
404,98.27567701466985,93.29522754312384,92.11346086665498,90.88106954680478,91.5594739016548,96.65625273225197,94.14334086862412,92.79215183892723,92.64294198540753,89.14945149658017,95.19772488638218,93.82465847010187,91.53173307132289,91.40978114173338,91.33507823316114,90.01689348311466,93.78964231310552,92.67790751461307,91.44872485658296,89.3463292488799,90.03638438059231,90.11069751659508,92.53635097521982,87.7698877106528,88.77874371436693,91.14804454519323,89.92769083533632,88.7225535059016,87.5324428264598,86.7745773796877,87.49856265539891
405,98.29292024452316,93.31247077297714,92.13070409650827,90.89831277665809,91.5767171315081,96.67349596210526,94.16058409847743,92.80939506878053,92.66018521526081,89.16669472643348,95.21496811623548,93.84190169995516,91.54897630117618,91.42702437158668,91.35232146301442,90.03413671296796,93.80688554295882,92.69515074446635,91.46596808643623,89.36357247873319,90.05362761044564,90.12794074644835,92.55359420507311,87.78713094050606,88.79598694422026,91.16528777504652,89.94493406518963,88.73979673575488,87.5496860563131,86.79182060954103,87.51580588525218
406,98.30999104207793,93.3295415705319,92.14777489406303,90.91538357421285,91.59378792906287,96.69056675966003,94.17765489603222,92.82646586633531,92.67725601281559,89.18376552398824,95.23203891379026,93.85897249750992,91.56604709873095,91.44409516914145,91.3693922605692,90.05120751052273,93.82395634051359,92.71222154202113,91.48303888399099,89.38064327628796,90.0706984080004,90.14501154400313,92.57066500262788,87.80420173806085,88.813057741775,91.18235857260129,89.96200486274441,88.75686753330966,87.56675685386787,86.80889140709577,87.53287668280699
407,98.32689113165715,93.34644166011111,92.16467498364226,90.93228366379208,91.6106880186421,96.70746684923925,94.19455498561143,92.84336595591455,92.69415610239481,89.20066561356747,95.24893900336949,93.87587258708918,91.58294718831017,91.46099525872067,91.38629235014842,90.06810760010195,93.84085643009283,92.72912163160035,91.4999389735702,89.39754336586718,90.08759849757962,90.16191163358235,92.58756509220709,87.82110182764008,88.82995783135424,91.19925866218051,89.97890495232362,88.7737676228889,87.5836569434471,86.825791496675,87.54977677238617
408,98.34362222034058,93.36317274879455,92.18140607232567,90.9490147524755,91.62741910732552,96.7241979379227,94.21128607429486,92.86009704459796,92.71088719107824,89.2173967022509,95.26567009205291,93.8926036757726,91.59967827699361,91.4777263474041,91.40302343883185,90.08483868878538,93.85758751877626,92.74585272028379,91.51667006225364,89.41427445455061,90.10432958626305,90.17864272226578,92.60429618089053,87.83783291632352,88.84668892003766,91.21598975086391,89.99563604100705,88.79049871157231,87.60038803213054,86.84252258535842,87.56650786106962
409,98.36018599813717,93.37973652659116,92.19796985012228,90.9655785302721,91.64398288512211,96.74076171571929,94.22784985209147,92.87666082239456,92.72745096887483,89.2339604800475,95.28223386984952,93.9091674535692,91.61624205479022,91.49429012520069,91.41958721662846,90.10140246658199,93.87415129657286,92.76241649808038,91.53323384005026,89.43083823234721,90.12089336405965,90.19520650006238,92.62085995868713,87.8543966941201,88.86325269783426,91.23255352866052,90.01219981880362,88.8070624893689,87.61695180992713,86.85908636315504,87.58307163886622
410,98.37658413815579,93.39613466660978,92.2143679901409,90.98197667029073,91.66038102514075,96.75715985573791,94.24424799211009,92.89305896241319,92.74384910889346,89.25035862006612,95.29863200986813,93.92556559358785,91.63264019480883,91.51068826521933,91.43598535664708,90.11780060660062,93.8905494365915,92.77881463809902,91.54963198006888,89.44723637236582,90.13729150407829,90.21160464008102,92.63725809870577,87.87079483413874,88.8796508378529,91.24895166867918,90.02859795882225,88.82346062938751,87.63334994994574,86.87548450317368,87.59946977888484
411,98.39281829677424,93.41236882522821,92.23060214875935,90.99821082890918,91.67661518375918,96.77339401435634,94.26048215072852,92.90929312103162,92.76008326751192,89.26659277868457,95.31486616848657,93.94179975220628,91.6488743534273,91.52692242383775,91.45221951526553,90.13403476521906,93.90678359520993,92.79504879671747,91.56586613868731,89.46347053098428,90.15352566269672,90.22783879869948,92.65349225732422,87.88702899275718,88.89588499647135,91.26518582729761,90.04483211744072,88.83969478800596,87.64958410856417,86.89171866179213,87.6157039375033
412,98.40889011380649,93.42844064226047,92.2466739657916,91.01428264594142,91.69268700079142,96.78946583138861,94.27655396776078,92.9253649380639,92.77615508454416,89.28266459571682,95.33093798551882,93.95787156923853,91.66494617045954,91.54299424087004,91.46829133229775,90.15010658225131,93.92285541224219,92.81112061374972,91.58193795571958,89.47954234801651,90.16959747972899,90.24391061573172,92.66956407435647,87.90310080978944,88.91195681350361,91.28125764432987,90.06090393447299,88.85576660503823,87.66565592559643,86.90779047882437,87.63177575453557
413,98.42480121266843,93.44435174112242,92.26258506465355,91.03019374480336,91.70859809965336,96.80537693025055,94.29246506662271,92.94127603692583,92.7920661834061,89.29857569457873,95.34684908438078,93.97378266810044,91.68085726932149,91.55890533973194,91.48420243115973,90.16601768111323,93.9387665111041,92.82703171261166,91.59784905458153,89.4954534468785,90.1855085785909,90.25982171459366,92.6854751732184,87.91901190865138,88.92786791236553,91.29716874319182,90.07681503333491,88.87167770390019,87.68156702445837,86.9237015776863,87.6476868533975
414,98.44055320054174,93.46010372899575,92.27833705252687,91.04594573267667,91.72435008752667,96.82112891812386,94.30821705449601,92.95702802479913,92.80781817127942,89.31432768245205,95.36260107225408,93.98953465597378,91.69660925719478,91.57465732760528,91.499954419033,90.18176966898656,93.95451849897744,92.84278370048496,91.61360104245485,89.51120543475176,90.20126056646424,90.27557370246696,92.70122716109171,87.93476389652466,88.94361990023886,91.31292073106512,90.09256702120824,88.8874296917735,87.69731901233172,86.93945356555962,87.6634388412708
415,98.45614766853632,93.47569819699032,92.29393152052147,91.06154020067126,91.73994455552125,96.83672338611842,94.32381152249062,92.9726224927937,92.82341263927401,89.32992215044663,95.37819554024865,94.00512912396835,91.71220372518938,91.59025179559987,91.5155488870276,90.19736413698112,93.97011296697201,92.85837816847955,91.6291955104494,89.52679990274638,90.21685503445879,90.29116817046153,92.7168216290863,87.95035836451926,88.95921436823342,91.3285151990597,90.10816148920281,88.90302415976808,87.71291348032629,86.95504803355419,87.67903330926539
416,98.47158619185096,93.49113672030495,92.3093700438361,91.0769787239859,91.75538307883589,96.85216190943306,94.33925004580523,92.98806101610836,92.83885116258864,89.34536067376126,95.39363406356327,94.02056764728299,91.727642248504,91.6056903189145,91.53098741034226,90.21280266029578,93.98555149028665,92.87381669179418,91.64463403376405,89.54223842606102,90.23229355777345,90.30660669377616,92.73226015240093,87.96579688783387,88.97465289154806,91.34395372237435,90.12360001251744,88.91846268308272,87.72835200364094,86.97048655686885,87.69447183258
417,98.48687032993244,93.50642085838643,92.32465418191757,91.0922628620674,91.77066721691739,96.86744604751455,94.35453418388673,93.00334515418983,92.85413530067014,89.36064481184277,95.40891820164478,94.03585178536446,91.7429263865855,91.62097445699598,91.54627154842375,90.22808679837728,94.00083562836812,92.88910082987566,91.65991817184552,89.55752256414249,90.24757769585494,90.32189083185766,92.74754429048241,87.98108102591537,88.98993702962953,91.35923786045583,90.13888415059894,88.93374682116419,87.74363614172242,86.9857706949503,87.7097559706615
418,98.50200162663312,93.52155215508711,92.33978547861824,91.10739415876806,91.78579851361806,96.88257734421524,94.3696654805874,93.01847645089052,92.86926659737078,89.37577610854345,95.42404949834544,94.05098308206516,91.75805768328614,91.63610575369668,91.5614028451244,90.24321809507795,94.01596692506881,92.90423212657633,91.6750494685462,89.57265386084316,90.26270899255563,90.33702212855836,92.76267558718308,87.99621232261607,89.00506832633022,91.3743691571565,90.15401544729963,88.94887811786488,87.75876743842309,87.00090199165099,87.72488726736216
419,98.51698161036678,93.53653213882079,92.3547654623519,91.12237414250173,91.80077849735173,96.8975573279489,94.38464546432107,93.03345643462418,92.88424658110448,89.39075609227712,95.43902948207914,94.0659630657988,91.77303766701985,91.65108573743032,91.5763828288581,90.25819807881162,94.03094690880246,92.91921211031001,91.69002945227987,89.58763384457686,90.27768897628928,90.35200211229201,92.77765557091676,88.01119230634974,89.02004831006391,91.38934914089016,90.16899543103328,88.96385810159856,87.77374742215676,87.01588197538466,87.73986725109584
